PhotoID,UserID,Date,Latitude,Longitude,Address
4280430897,46643494@N06,24:38.0,18.942497,72.83575,"CSMT, CSMT, 400038, CSMT, MUMBAI, MAHARASHTRA, INDIA"
4288773335,64087373@N00,10:33.0,27.182501,77.503738,"FOREST RESTHOUSE, JATOLI ROAD, 321001, JATOLI ROAD, BHARATPUR, RAJASTHAN, INDIA"
4304675163,68117180@N00,15:03.0,27.177719,78.0093,"30, INDIA"
4336586899,38458469@N02,51:10.0,26.91411,70.911598,"SBI, CHAINPURA STREET, 345001, CHAINPURA STREET, JAISALMER, RAJASTHAN, INDIA"
4343399744,44124286026@N01,14:53.0,19.01,72.839999,"SMT. KAMLA MEHTA BLIND SCHOOL, DADASAHEB PHALKE MARG, 400014, DADASAHEB PHALKE MARG, MUMBAI, MAHARASTRA, INDIA"
4368297214,33037982@N04,12:37.0,15.515742,73.770237,"T.O.G CANDOLIM, SEQUIERA VADDO, 403515, SEQUIERA VADDO, CANDOLIM, GOA, INDIA"
4450862330,31902638@N06,36:12.0,27.175027,78.041628,"TAJ MAHAL, TAJ EAST GATE ROAD, 282006, TAJ EAST GATE ROAD, AGRA, UTTAR PRADESH, INDIA"
4517461834,60955494@N00,59:07.0,25.33813,82.994842,"PRACHIN SHRI CHAURA MATA MANDIR, MAKBUL ALAN ROAD, 221002, MAKBUL ALAN ROAD, VARANASI, UTTAR PRADESH, INDIA"
4528376856,60955494@N00,39:02.0,14.546034,74.323196,"BEST THALI RESTAURANT, 581326, GOKARNA, KARNATAKA, INDIA"
4669250850,66729335@N00,32:54.0,18.539024,73.912754,"HARD ROCK CAFE, KOREGAON PARK ANNEXE MUNDHWA ROAD, 411036, KOREGAON PARK ANNEXE MUNDHWA ROAD, PUNE, MAHARASHTRA, INDIA"
4751280038,51650029@N03,02:41.0,21.538559,70.46133,"DR. DHOKARIA HOSPITAL, 362001, JUNAGADH, GUJARAT, INDIA"
4791475461,53739619@N00,27:56.0,34.198173,77.494812,"HIDDEN NORTH, 194101, PHYANG, LADAKH, INDIA"
4799588492,22214542@N00,37:32.0,18.988704,73.270804,"UNION BANK OF INDIA, 8, M. G. ROAD,BAZAR PLOT, 410102, M. G. ROAD,BAZAR PLOT, MATHERAN, MAHARASHTRA, INDIA"
5032847562,7729354@N08,22:33.0,28.621822,77.38306,"SECTOR 63, 201309, NOIDA, UTTAR PRADESH, INDIA"
5137676729,12123300@N04,19:56.0,26.89375,88.176527,"MILESTONE, MIRIK ROAD, 734214, MIRIK ROAD, MIRIK, WEST BENGAL, INDIA"
5208616373,41849930@N08,33:29.0,14.419634,74.412546,"581343, KUMTA, KARNATAKA, INDIA"
5270481971,43334562@N00,36:20.0,26.268772,73.038389,"PARK PLAZA, PAANCH BATTI, 342011, PAANCH BATTI, JODHPUR, RAJASTHAN, INDIA"
5349487803,90338469@N00,00:17.0,27.086696,77.66467,"FATEHPUR SIKRI, 283110, UTTAR PRADESH, INDIA"
5385309453,48587703@N00,13:05.0,22.975726,72.650184,"AHMADABAD VADODARA EXPRESSWAY, 382445, GUJARAT, INDIA"
5462323373,84148435@N00,13:11.0,23.034599,72.601402,"NARODA ROAD, 380021, GUJARAT, INDIA"
5648464223,37850683@N04,55:59.0,28.509502,77.261202,"GHIYAS-UD-DIN TUGHLAQ'S TOMB, CAUSEWAY TO GHIYAS-UD-DIN TUGHLAQ'S TOMB, 110080, CAUSEWAY TO GHIYAS-UD-DIN TUGHLAQ'S TOMB, DELHI, INDIA"
5734132615,34010070@N04,47:37.0,28.632614,77.219123,"FOOD ON THE GO, CONNAUGHT PLACE, 110001, CONNAUGHT PLACE, NEW DELHI, DELHI, INDIA"
5737579055,34010070@N04,14:19.0,25.320345,83.022522,"JAISWAL HOUSE, MOHALLA BHUTAHI IMALI, KOTWALI, 221001, MOHALLA BHUTAHI IMALI, KOTWALI, VARANASI, UTTAR PRADESH, INDIA"
5739236798,37850683@N04,52:56.0,28.520853,77.1861,"MEHRAULI ARCHEOLOGICAL PARK PATH, 110030, DELHI, INDIA"
5741705063,37850683@N04,00:52.0,28.558327,77.19405,"CHAUDHARY HARSUKH MARG, 110066, DELHI, INDIA"
5838276545,45524939@N00,09:01.0,12.415977,76.57638,"KRISHNARAJA SAGARA ROAD, 571606, KRISHNARAJASAGARA, KARNATAKA, INDIA"
5845658900,7956695@N03,08:20.0,11.675436,76.629638,"GUNDLUPET-GUDALLUR-COIMBATORE RD, 571126, KARNATAKA, INDIA"
5870392743,70522775@N00,20:43.0,22.600461,88.361427,"SILPI NITAI PAUL LN, 700005, KOLKATA, WEST BENGAL, INDIA"
5879461403,40584328@N00,33:37.0,12.980743,77.624995,"AAVISHKAR ACADEMY, SATHYANARAYANA TEMPLE STREET, 560042, SATHYANARAYANA TEMPLE STREET, BENGALURU, BENGALURU DIVISION, INDIA"
6226762839,85855348@N00,27:20.0,26.829811,75.774338,"ABHI CLINIC, NH11, 302020, NH11, RAJASTHAN, INDIA"
6237307189,57204181@N08,45:03.0,21.443482,87.007942,"DRDO INTEGRATED TEST RANGE, PRAKASH NAGAR, CHANDIPUR, 756021, PRAKASH NAGAR, CHANDIPUR, BALASORE, ODISHA, ODISHA, INDIA"
6286131837,37850683@N04,34:33.0,28.338985,79.430465,"AKSHAR VIHAR, 243001, INDIA"
6352111550,27326713@N02,57:47.0,28.65613,77.243574,"KHAS MAHAL, MAHATMA GANDHI MARG, 110006, MAHATMA GANDHI MARG, DELHI, INDIA"
6362166797,67769030@N07,45:09.0,18.94,72.8353,"CHHATRAPATI SHIVAJI MAHARAJ TERMINUS - CSMT, CSMT, 400038, CSMT, MUMBAI, MAHARASHTRA, INDIA"
6412417545,29436924@N00,16:39.0,19.126107,72.82052,"VERSOVA SOCIAL, JAYAPRAKASH NARAYAN ROAD, 400061, JAYAPRAKASH NARAYAN ROAD, MUMBAI, MAHARASHTRA, INDIA"
6487905189,35962551@N07,23:50.0,12.951661,77.522758,"13TH CROSS ROAD, 560072, BENGALURU, BENGALURU DIVISION, INDIA"
6800394160,14214150@N02,13:11.0,20.290537,85.825881,"NICCO PARK, JAYDEV VIHAR, 751001, JAYDEV VIHAR, BHUBANESWAR, ODISHA, INDIA"
6811779395,56017663@N03,11:08.0,13.719874,80.112476,"SRIHARIKOTA ROAD, 600032, ATAKANITIPPA, ANDHRA PRADESH, INDIA"
6976254611,26263283@N00,12:49.0,12.957731,77.649081,"CANARA BANK, PEOPLE TREE HOSPITALS, METRO STOP, 2, TUMKUR RD, NEXT TO, GORAGUNTEPALYA, YESWANTHPUR, 560071, PEOPLE TREE HOSPITALS, METRO STOP, 2, TUMKUR RD, NEXT TO, GORAGUNTEPALYA, YESWANTHPUR, KARNATAKA, INDIA"
6993580632,65326158@N00,24:27.0,25.53365,82.061186,"IFFCO HOSPITAL, 212404, UTTAR PRADESH, INDIA"
7578937078,61784959@N00,55:08.0,25.306825,83.01027,"PRAYAG GHAT, BANGALI TOLA, 221001, BANGALI TOLA, VARANASI, UTTAR PRADESH, INDIA"
8446977570,36859875@N00,11:30.0,9.449,77.5565,"ASHOK TALKIES ROAD, 626117, RAJAPALAYAM, TAMIL NADU, INDIA"
8450985006,26621269@N00,55:37.0,34.243883,77.628841,"J&K POLICE CHECK-POST@ SOUTH PULU, LEH KHARDUNG LA ROAD, LEH KHARDUNG LA ROAD, LEH, LADAKH, INDIA"
8474545803,37313707@N00,32:19.0,22.260577,84.884447,"32 PEARLS DENTAL CLINIC AND ADVANCE IMPLANT CENTRE, SECTOR-20, 769014, SECTOR-20, ODHISA, INDIA"
8509701676,66146036@N00,50:16.0,27.177922,78.023675,"THE SHAHJAHANI MAHALIA (1628-35), 282004, AGRA, UTTAR PRADESH, INDIA"
8587253092,63211764@N00,09:20.0,12.910155,77.651877,"1665, 1ST FLOOR, 27TH MAIN RD, ABOVE BASKIN & ROBINS, SECTOR 2, HSR LAYOUT, 560068, 1ST FLOOR, 27TH MAIN RD, ABOVE BASKIN & ROBINS, SECTOR 2, HSR LAYOUT, BENGALURU DIVISION, INDIA"
8695195869,26791332@N02,12:36.0,26.17468,91.744613,"BORSOLA BEEL, INDIA"
8757212210,67977633@N08,28:58.0,21.861498,84.017601,"JYOTI HOMEO CLINIC, MAIN MARKET ROAD, 768202, MAIN MARKET ROAD, JHARSUGUDA, ODHISA, INDIA"
9179775044,8250978@N04,21:50.0,27.174641,78.041847,"TAJ MAHAL, TAJ EAST GATE ROAD, 282006, TAJ EAST GATE ROAD, AGRA, UTTAR PRADESH, INDIA"
9216658033,17046628@N08,38:35.0,19.133666,72.901166,"RENAISSANCE MUMBAI CONVENTION CENTRE HOTEL, HOSTEL 18 ROAD, 400087, HOSTEL 18 ROAD, MUMBAI, MAHARASHTRA, INDIA"
9609951148,97490011@N06,25:32.0,28.641284,77.224903,"VIVEKANAND MARG, 110006, DELHI, INDIA"
10161547174,57673737@N00,13:17.0,26.487055,74.561052,"PANCH KUND ROAD, 302055, PANCH KUND ROAD, PUSHKAR, RAJASTHAN, INDIA"
11683590413,9808711@N04,25:56.0,18.969416,72.931236,"PATH TO CAVES, 400007, PATH TO CAVES, INDIA"
11965243346,92455828@N00,51:56.0,15.174338,73.941105,"WIN-WIN'S LEISURE PLACE BEACH SHACK, ORLIM ROAD, 403731, ORLIM ROAD, CAVELOSSIM, GOA, INDIA"
12130413694,50378660@N00,12:55.0,18.926422,72.839012,"MUMBAI NAVAL BASE AND DOCKYARD, CHHATRAPATI SHIVAJI MAHARAJ MARG, 400023, CHHATRAPATI SHIVAJI MAHARAJ MARG, MUMBAI, MAHARASHTRA, INDIA"
12159028796,10297667@N06,27:45.0,22.562802,88.350011,"ESPLANADE, DUFFERIN ROAD, 700001, DUFFERIN ROAD, KOLKATA, WEST BENGAL, INDIA"
12231197975,29780116@N03,19:50.0,28.607156,77.205982,"KUMARASWAMI KAMARAJ MARG, 110011, NEW DELHI, DELHI, INDIA"
12611845805,17754816@N00,52:20.0,26.926263,75.823875,"CITY PALACE, TRIPOLIA BAZAAR, 302001, TRIPOLIA BAZAAR, JAIPUR MUNICIPAL CORPORATION, RAJASTHAN, INDIA"
12949897774,27526538@N07,55:00.0,13.055357,77.622141,"F22, 560005, BENGALURU DIVISION, INDIA"
15058627,45349229@N00,07:54.0,26.170383,91.712493,"BHUBANESWARI TEMPLE, PANDU KAMAKHYA ROAD, 781010, PANDU KAMAKHYA ROAD, MALIGAON, ASSAM, INDIA"
89154627,40494725@N00,18:09.0,25.310666,83.011579,"KASHI VISHWANATH DHAM, MEER GHAT, 221001, MEER GHAT, VARANASI, UTTAR PRADESH, INDIA"
305154158,57155801@N00,50:28.0,13.013542,77.567596,"TATA INSTITUTE, DR. CV RAMAN ROAD, 560012, DR. CV RAMAN ROAD, BENGALURU, BENGALURU DIVISION, INDIA"
345551030,68222897@N00,51:29.0,19.003747,72.813836,"VASTU, DR. R. G. THADANI MARG, 400018, DR. R. G. THADANI MARG, MUMBAI, MAHARASHTRA, INDIA"
430215179,21063397@N00,18:28.0,28.974506,77.663383,"GALI NO. 11, 250005, MEERUT, UTTAR PRADESH, INDIA"
482356145,91314344@N00,06:37.0,19.122904,72.872035,"CROSS ROAD C, 400096, MUMBAI, MAHARASHTRA, INDIA"
501848123,24711978@N00,12:58.0,19.896534,75.331878,"GOVERNMENT ARTS COLLEGE., KELYERK, 431002, KELYERK, AURANGABAD, MAHARASTRA, INDIA"
565697475,89044848@N00,37:39.0,26.92381,75.825887,"ROOP LAKSHMI, TRIPOLIA BAZAAR, 302001, TRIPOLIA BAZAAR, JAIPUR, RAJASTHAN, INDIA"
617153395,89044848@N00,10:54.0,27.174846,78.042969,"JAWAB, TAJ EAST GATE ROAD, 282006, TAJ EAST GATE ROAD, AGRA, UTTAR PRADESH, INDIA"
617173255,89044848@N00,13:14.0,27.174846,78.042969,"JAWAB, TAJ EAST GATE ROAD, 282006, TAJ EAST GATE ROAD, AGRA, UTTAR PRADESH, INDIA"
702108816,20314629@N00,25:43.0,10.332651,76.23928,"CHIRAMEL COMPLEX, AVITATHOOR, 680672, AVITATHOOR, IRINJALAKUDA, KERALA, INDIA"
756888255,9895374@N08,52:30.0,15.340529,76.456689,"VIRUPAPURA GADDE, 583239, HAMPE, KARNATAKA, INDIA"
1100024048,87983375@N00,10:09.0,12.970685,77.560901,"BINNIPETE WARD, BENGALURU, BENGALURU DIVISION, INDIA"
1629163360,12047351@N04,49:26.0,16.828819,75.725111,"PWD OFFICE, STATION ROAD, 586101, STATION ROAD, VIJAYAPURA, KARNATAKA, INDIA"
2070407821,19261460@N00,59:10.0,28.613855,77.211399,"KARTAVYA PATH, 110004, NEW DELHI, DELHI, INDIA"
2075910496,81409920@N00,57:29.0,11.422064,76.69444,"TUDOR HALL, TAMILAGAM ROAD, 643001, TAMILAGAM ROAD, UDHAGAMANDALAM, TAMIL NADU, INDIA"
2120229024,63709829@N00,44:46.0,26.912805,70.912472,"JAISALMER FORT, KOTRI PARA, 345001, KOTRI PARA, JAISALMER, RAJASTHAN, INDIA"
2148747326,53493424@N00,00:09.0,28.553352,77.258638,"LOTUS BAHAI TEMPLE, LOTUS TEMPLE ROAD, 110019, LOTUS TEMPLE ROAD, DELHI, INDIA"
2157415027,8616953@N04,05:05.0,15.578726,73.738517,"UV BAR, ANJUNA CLIFF (OLD PARADISO), 403509, ANJUNA CLIFF (OLD PARADISO), ANJUNA, GOA, INDIA"
2158510442,8616953@N04,24:56.0,15.578726,73.738517,"UV BAR, ANJUNA CLIFF (OLD PARADISO), 403509, ANJUNA CLIFF (OLD PARADISO), ANJUNA, GOA, INDIA"
2228424749,7903649@N07,18:54.0,19.121084,72.813606,"JUHU BEACH, INDIA"
2682015636,30043507@N00,56:24.0,30.71557,76.828422,"MODERN HOSING COMPLEX AND DUPLEX, 160101, CHANDIGARH, INDIA"
2764757856,39438001@N00,26:21.0,31.621403,74.879068,"NEELAM'S, GOLDEN TEMPLE ROAD, 143001, GOLDEN TEMPLE ROAD, AMRITSAR, PUNJAB, PUNJAB, INDIA"
2892599778,98245622@N00,45:55.0,24.570913,73.684701,"LAKE PALACE RECEPTION AREA, SHITLA MARG, 313001, SHITLA MARG, UDAIPUR, RAJASTHAN, INDIA"
2961425073,27380603@N04,07:16.0,31.620241,74.876568,"SRI HARMANDIR SAHIB ਹਰਿਮੰਦਰ ਸਾਹਿਬ (GOLDEN TEMPLE), GOLDEN TEMPLE RD, ATTA MANDI, KATRA AHLUWALIA, AMRITSAR, PUNJAB 143006, 143006, GOLDEN TEMPLE RD, ATTA MANDI, KATRA AHLUWALIA, AMRITSAR, PUNJAB 143006, AMRITSAR, PUNJAB, INDIA"
3222520879,89044848@N00,14:06.0,13.75956,78.008422,"KURUPALLI, 563124, KARNATAKA, INDIA"
3249767229,48889048097@N01,19:02.0,13.044132,80.269514,"VM STREET, DR RADHAKRISHNAN SALAI, 600001, DR RADHAKRISHNAN SALAI, CHENNAI, TAMIL NADU, INDIA"
3270926423,7729354@N08,55:08.0,28.621822,77.38306,"SECTOR 63, 201309, NOIDA, UTTAR PRADESH, INDIA"
3275261381,80201798@N00,16:33.0,26.967212,75.841712,"NAHARGARH ROAD, 302036, RAJASTHAN, INDIA"
3390886417,11124467@N02,43:05.0,25.125266,82.61248,"231001, MIRZAPUR, UTTAR PRADESH, INDIA"
3405142073,11124467@N02,55:45.0,34.412205,76.292211,"WAKHA RONG, INDIA"
3678211109,21375717@N00,08:26.0,31.296666,75.590744,"THE3RDSPACE, MANN NAGAR MARKET, 144001, MANN NAGAR MARKET, JALANDHAR, PUNJAB, INDIA"
3716483056,22098403@N00,04:44.0,27.186547,77.996578,"BALKA BASTI, 282002, AGRA, UTTAR PRADESH, INDIA"
3782740284,40963226@N05,29:03.0,25.303372,83.010292,"CHOUSATTI GHAT, PANDEYGHAT, 221001, PANDEYGHAT, VARANASI, UTTAR PRADESH, INDIA"
3783556539,28633062@N03,41:41.0,15.562128,73.746553,"CLIFF'S BEACH SHACK, SAUTAVADDO, 403518, SAUTAVADDO, GOA, GOA, INDIA"
3875924418,39790692@N05,59:31.0,19.307417,72.790946,"DHARAVI FORT, UTTAN ROAD, 401106, UTTAN ROAD, MIRA-BHAYANDER, MAHARASHTRA, INDIA"
4031872858,60955494@N00,51:41.0,27.183799,77.994453,"ASHOK NAGAR, 282010, AGRA, UTTAR PRADESH, INDIA"
4036586278,36976184@N02,23:58.0,25.148212,73.581428,"TICKETS KUMBHALGARH FORT, POST- KELWARA, RAJASTHAN, INDIA"
4086328652,7946624@N03,14:39.0,9.931314,76.29737,"THE WESTFACE COCHIN: GRANDE WESTFACE, MANATTU LANE, 682013, MANATTU LANE, ERNAKULAM, KERALA, INDIA"
4350449129,11554355@N00,08:21.0,12.948536,77.58938,"KEMPEGOWDA TOWER, 650027, BENGALURU, BENGALURU DIVISION, INDIA"
4370734280,33037982@N04,44:56.0,15.509389,73.764653,"SUDHA'S SHACK, CASABLANCA RESORT LFNE, 403516, CASABLANCA RESORT LFNE, CANDOLIM, GOA, INDIA"
4435084717,38458469@N02,39:34.0,29.933217,78.13631,"DR MEHRAS NURSING HOME AND HOSPITAL, HARIDWAR MAIN ROAD, 249401, HARIDWAR MAIN ROAD, HARIDWĀR, UTTARAKHAND, INDIA"
4510819206,60955494@N00,54:01.0,25.33813,82.994842,"PRACHIN SHRI CHAURA MATA MANDIR, MAKBUL ALAN ROAD, 221002, MAKBUL ALAN ROAD, VARANASI, UTTAR PRADESH, INDIA"
4571797464,25588248@N00,56:15.0,26.295166,73.024666,"CAFÉ ROYALE, 342002, JODHPUR, RAJASTHAN, INDIA"
4614990030,25095063@N04,24:29.0,28.532,77.249191,"KUMAR MANGALAM SCHOOL, ROAD NO. 1, 110019, ROAD NO. 1, DELHI, INDIA"
4662848974,9720378@N06,47:42.0,18.326947,72.962265,"BHOGESHWAR MANDIR ROAD, 402400, MURUD, MAHARASHTRA, INDIA"
4710813872,31902638@N06,56:59.0,18.560567,73.82673,"NATIONAL CENTRE FOR RADIO ASTROPHYSICS, BREMAN CHOWK - KHADKI BAZAR ROAD, 411007, BREMAN CHOWK - KHADKI BAZAR ROAD, PUNE, MAHARASHTRA, INDIA"
4714219315,88426469@N00,54:57.0,24.439804,73.646335,"313801, RAMNI GHATI, RAJASTHAN, INDIA"
4830276024,25095063@N04,23:29.0,28.524477,77.185183,"QUTB MINAR, QUTUB MINAR COMPLEX RD, SETH SARAI, MEHRAULI, NEW DELHI, 110030, QUTUB MINAR COMPLEX RD, SETH SARAI, MEHRAULI, NEW DELHI, DELHI, INDIA"
5114802614,55104877@N00,50:09.0,13.093512,80.20042,"2ND STREET, 600001, CHENNAI, TAMIL NADU, INDIA"
5238311906,43334562@N00,58:34.0,28.590273,77.242013,"THE HOPE PROJECT, LALA LAJPAT RAI PATH, 110013, LALA LAJPAT RAI PATH, DELHI, INDIA"
5276876542,56050743@N02,22:43.0,17.434936,78.340125,"ISB RING ROAD, 500032, TELANGANA, INDIA"
5286342214,43334562@N00,31:23.0,26.303495,73.025178,"JASWANT THADA, WAY TO RAO JODHPUR ROCK DESERT PARK, 342003, WAY TO RAO JODHPUR ROCK DESERT PARK, JODHPUR, RAJASTHAN, INDIA"
5287598414,37850683@N04,09:14.0,19.024106,72.832746,"S K S MARG, 400028, MUMBAI, MAHARASHTRA, INDIA"
5385557410,48587703@N00,15:47.0,22.554296,72.927289,"388001, ANAND, GUJARAT, INDIA"
5432573897,27788004@N02,47:18.0,18.921992,72.834634,"GATEWAY OF INDIA - गेटवे ऑफ इंडिया, GATEWAY OF INDIA, 400023, GATEWAY OF INDIA, MUMBAI, MAHARASHTRA, INDIA"
5530637967,10132214@N02,30:46.0,19.049056,72.822847,"NEELAM, MOUNT MARY ROAD, 400050, MOUNT MARY ROAD, MUMBAI, MAHARASHTRA, INDIA"
5584180139,48837987@N03,06:48.0,13.647321,79.401969,"TOLL GATE, SECOND GHAT ROAD (TIRUPATI TIRUMALA UP ROAD), 517500, SECOND GHAT ROAD (TIRUPATI TIRUMALA UP ROAD), TIRUPATI, ANDHRA PRADESH, INDIA"
6028506436,17155762@N00,26:41.0,28.625853,77.22467,"FREE ENTRANCE, TOLSTOY MARG, 110001, TOLSTOY MARG, NEW DELHI, DELHI, INDIA"
6462497985,58608377@N00,34:38.0,28.660918,77.238435,"SHYAMA PRASAD MUKHERJI MARG, 110006, DELHI, INDIA"
6476384755,59275783@N04,44:08.0,25.310045,83.015441,"KAUCHARI GALI, 221001, KAUCHARI GALI, VARANASI, UTTAR PRADESH, INDIA"
6722521679,39507698@N05,50:08.0,30.955971,79.046768,"SPERMWALE VIEWPOINT, UTTARAKHAND, INDIA"
6881057069,80209127@N00,10:58.0,10.053292,77.052534,"RESIDENTIAL ROAD, 685565, PALLIVASAL, KERALA, INDIA"
7380979282,53628484@N00,05:34.0,12.690166,77.238666,"NANDINI, BANGALORE-MYSORE ROAD, 571511, BANGALORE-MYSORE ROAD, RAMANAGARA, KARNATAKA, INDIA"
7431240196,23303789@N05,50:52.0,26.927525,75.809113,"CHANDPOL BAZAAR, 302006, JAIPUR MUNICIPAL CORPORATION, RAJASTHAN, INDIA"
7534168814,8796403@N06,00:00.0,19.01,72.839996,"SMT. KAMLA MEHTA BLIND SCHOOL, DADASAHEB PHALKE MARG, 400014, DADASAHEB PHALKE MARG, MUMBAI, MAHARASTRA, INDIA"
7571799046,61784959@N00,58:32.0,27.173414,78.041725,"TAJ MAHAL MUGHAL GARDEN, TAJ EAST GATE ROAD, 282006, TAJ EAST GATE ROAD, AGRA, UTTAR PRADESH, INDIA"
7763043984,46761272@N03,44:59.0,25.289219,83.006061,"ASSI GHAT ROAD, 222005, ASSI GHAT ROAD, VARANASI, UTTAR PRADESH, INDIA"
8229718503,46273880@N00,49:27.0,17.361819,78.474555,"CHARMINAR CIRCLE, 500002, HYDERABAD, TELANGANA, INDIA"
8240973848,41413935@N00,11:34.0,27.472086,77.324309,"GOPAL BHAVAN, 321203, MADHERA, RAJASTHAN, INDIA"
8245567203,29382029@N03,27:10.0,9.9569,76.2528,"N. M. SARASWATHI BHAI ROAD, 682002, KOCHI, KERALA, INDIA"
8390467008,54717162@N00,05:49.0,15.49873,73.829377,"OUR LADY OF THE IMMACULATE CONCEPTION, RUA EMÍDIO GARCIA, 403001, RUA EMÍDIO GARCIA, PANAJI, GOA, INDIA"
8440942762,72746018@N00,15:50.0,27.995636,74.961361,"FATEHPUR SHEKHAWATI, 332300, RAJASTHAN, INDIA"
8471735457,8796403@N06,38:29.0,25.430134,81.883335,"AKBAR FORT, 211001, AKBAR FORT, PRAYAGRAJ, UTTAR PRADESH, INDIA"
9627902672,62023729@N00,25:32.0,19.129672,72.851127,"ROAD NUMBER 4, 400060, MUMBAI, MAHARASHTRA, INDIA"
9924421926,8250978@N04,29:12.0,25.152752,73.5894,"KUMBHALGARH FORT, POST- KELWARA, RAJASTHAN, INDIA"
10150116833,57673737@N00,08:52.0,25.012433,85.051766,"BARABAR PAHAR, BIHAR, INDIA"
10166432666,7956695@N03,14:33.0,12.978934,77.727702,"8TH ROAD, 560066, BENGALURU DIVISION, INDIA"
10382730414,56495646@N00,49:52.0,22.509972,88.367377,"ELECTRIC VEHICLE CHARGING STATION 20KW &7KW, DHAKURIA BRIDGE, 700031, DHAKURIA BRIDGE, KOLKATA, WEST BENGAL, INDIA"
10938737706,75455383@N00,43:02.0,13.116,79.420333,"EAST BAZAR STREET, 631102, SHOLINGHUR, TAMIL NADU, INDIA"
11860789565,75546495@N03,26:37.0,27.051401,88.258591,"GOLDEN TIPS, LEBONG CART ROAD, 734104, LEBONG CART ROAD, SINGAMARI, WEST BENGAL, INDIA"
12013550915,8734876@N07,15:11.0,11.929852,79.834975,"JEANNE D'ARC, RUE DUMAS, 605001, RUE DUMAS, PONDICHERRY, PUDUCHERRY, INDIA"
12070558835,113353244@N05,57:59.0,12.308557,76.652555,"WHISKEY BAR, D. DEVARAJA URS ROAD, 570001, D. DEVARAJA URS ROAD, MYSURU, MYSURU DIVISION, INDIA"
12175650773,69754706@N02,14:15.0,24.580788,73.681455,"OLD JHEEL´S GUESTHOUSE, GADIYA DEVRA MARG, 313001, GADIYA DEVRA MARG, UDAIPUR, RJ, INDIA"
1400284475,47565600@N00,22:24.0,15.383349,73.837051,"ICICI BANK ATM, AIRPORT ROAD, 403802, AIRPORT ROAD, DABOLIM, GOA, INDIA"
4631626296,88426469@N00,11:27.0,12.970168,77.593216,"SREE KANTEERAVA OUTDOOR STADIUM, VITTAL MALLYA ROAD, 560001, VITTAL MALLYA ROAD, BENGALURU, KARNATAKA, INDIA"
5366537314,48587703@N00,50:38.0,22.564561,72.92407,"NISHKA ENT & HEAD AND NECK SURGEON, BAKROL ROAD, 388120, BAKROL ROAD, ANAND, GUJARAT, INDIA"
5427347089,61009686@N00,53:42.0,33.64967,76.996574,"ZANGLA PALACE, ZANGLA, LADAKH, INDIA"
6491947069,59151633@N00,39:16.0,28.656432,77.2322,"BAHI MATI DASS MUSEUM, H.C. SEN MARG, 110006, H.C. SEN MARG, DELHI, INDIA"
9394331636,86292040@N00,19:59.0,19.056166,72.839833,"GURUNANAK MARG (TURNER ROAD), 400050, MUMBAI, MAHARASHTRA, INDIA"
1400284475,47565600@N00,22:24.0,15.383349,73.837051,"ICICI BANK ATM, AIRPORT ROAD, 403802, AIRPORT ROAD, DABOLIM, GOA, INDIA"
4631626296,88426469@N00,11:27.0,12.970168,77.593216,"SREE KANTEERAVA OUTDOOR STADIUM, VITTAL MALLYA ROAD, 560001, VITTAL MALLYA ROAD, BENGALURU, KARNATAKA, INDIA"
5366537314,48587703@N00,50:38.0,22.564561,72.92407,"NISHKA ENT & HEAD AND NECK SURGEON, BAKROL ROAD, 388120, BAKROL ROAD, ANAND, GUJARAT, INDIA"
5427347089,61009686@N00,53:42.0,33.64967,76.996574,"ZANGLA PALACE, ZANGLA, LADAKH, INDIA"
6491947069,59151633@N00,39:16.0,28.656432,77.2322,"BAHI MATI DASS MUSEUM, H.C. SEN MARG, 110006, H.C. SEN MARG, DELHI, INDIA"
9394331636,86292040@N00,19:59.0,19.056166,72.839833,"GURUNANAK MARG (TURNER ROAD), 400050, MUMBAI, MAHARASHTRA, INDIA"
610492243,89044848@N00,31:15.0,25.350483,78.647539,"RAMJI MAHAL, MAIN ROAD NEAR RIVER, 472246, MAIN ROAD NEAR RIVER, ORCHHA, MADHYA PRADESH, INDIA"
1803683531,78988474@N00,03:05.0,27.187921,78.011169,"SINDHI MARKET, CHURCH ROAD, 282003, CHURCH ROAD, AGRA, UTTAR PRADESH, INDIA"
4699642199,25252126@N08,03:02.0,10.824538,78.696956,"CHITTRAMBALAM DENTAL CLINIC, THERADY BAZAAR, 620002, THERADY BAZAAR, TIRUCHIRAPPALLI, TAMIL NADU, INDIA"
5382186560,48587703@N00,00:07.0,22.487181,73.532352,"MANDVUOR CUSTOM HOUSE, 389360, GUJARAT, INDIA"
5648544043,37850683@N04,06:22.0,28.509502,77.261202,"GHIYAS-UD-DIN TUGHLAQ'S TOMB, CAUSEWAY TO GHIYAS-UD-DIN TUGHLAQ'S TOMB, 110080, CAUSEWAY TO GHIYAS-UD-DIN TUGHLAQ'S TOMB, DELHI, INDIA"
6221098681,85855348@N00,21:20.0,26.927786,75.787952,"SHAHPURA HOUSE, DEVI MARG, 302006, DEVI MARG, JAIPUR, RAJASTHAN, INDIA"
6339640073,29860153@N03,12:35.0,12.44202,75.248329,"NEELAMKAYAM VCB, 671532, INDIA"
1400284475,47565600@N00,22:24.0,15.383349,73.837051,"ICICI BANK ATM, AIRPORT ROAD, 403802, AIRPORT ROAD, DABOLIM, GOA, INDIA"
